record_id,field,original_text,word_count,emotion_positive_amplitude,emotion_neutral_amplitude,emotion_negative_amplitude,reform_positive_amplitude,reform_reactive_amplitude,reform_superficial_amplitude,positive_emotion_intensity,negative_emotion_intensity,active_voice_bonus,future_tense_bonus,context_type,reform_word_count,frame_competition,emotion_frame_strength,reform_frame_strength,frame_entanglement,von_neumann_entropy,semantic_interference,multiple_reality_strength,frame_conflict_strength,semantic_ambiguity,circuit_depth,circuit_gates,qubit_count,quantum_frames_enabled,analysis_version
64,新聞標題,"川普揚言奪取巴拿馬運河與格陵蘭Trump Threatens Control of Panama Canal, Greenland",20,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00020629882812499972,0.3673514163845633,0.1885158830870629,0.5999189980685947,2,7,6,True,quantum_frames_v1.0
65,新聞標題,歌手邱軍涉肇逃過失致死 檢方聲押Singer Qiu Jun Faces Charges of Hit-and-Run,26,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00016997070312500015,0.3673405179470633,0.1885158830870629,0.5999080996310947,2,7,6,True,quantum_frames_v1.0
66,新聞標題,新北三重建案挖地基釀災，鄰屋倒塌Foundation Work in Sanchong Causes Building Collapse,23,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239437999999,0.9182238168403144,0.00022578125000000023,0.3673572611111258,0.1885158830870629,0.5999248427951572,2,7,6,True,quantum_frames_v1.0
67,新聞標題,"柯建銘提出雙罷方案，改革案再掀波瀾Ko Chien-ming Proposes Dual Recall Plan, Reform Sparks Debate",29,0.0,1.0,0.0,0.6000000000000001,0.30000000000000004,0.10000000000000002,0.0,0.0,0.0,0.0,normal,1,0.7737456957543669,0.25200000000000006,0.028000000000000008,0.014480437500000004,0.773745695754367,0.0002970703124999995,0.4295873993954968,0.1619893579008734,0.5365619689709336,2,7,6,True,quantum_frames_v1.0
68,新聞標題,黑熊學院補助爭議延燒 朝野互批圖利Funding Controversy: Black Bear Academy Sparks Debate,23,0.0,0.2425356250363329,0.9701425001453319,0.33,0.33,0.34,0.0,0.8,0.0,0.0,normal,0,0.7495159484690024,0.1569149701391234,0.29198502986087654,0.005411086596199581,0.7495159484690023,0.0004785156249999997,0.3899499340751009,0.39260873299190024,0.5165045229498259,2,8,6,True,quantum_frames_v1.0
69,新聞標題,苗博雅因言論爭議道歉，黃國昌父喪成焦點Miao Boya Apologizes for Remarks Amid Huang's Grief,27,0.0,0.2425356250363329,0.9701425001453319,0.33,0.33,0.34,0.0,0.8,0.0,0.0,normal,0,0.7495159484690024,0.1569149701391234,0.29198502986087654,0.005411086596199581,0.7495159484690023,0.0004785156249999997,0.3899499340751009,0.39260873299190024,0.5165045229498259,2,8,6,True,quantum_frames_v1.0
70,新聞標題,軍公教加薪3%延後發放，政爭再掀波瀾3% Pay Raise Delayed: Politics Stirs Tensions,23,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00019379882812500015,0.3673476663845633,0.1885158830870629,0.5999152480685946,2,7,6,True,quantum_frames_v1.0
71,新聞標題,台南廢土案：300公頃土地遭污染！Tainan Scandal: 300 Hectares of Soil Polluted,23,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.00018769531249999998,0.3673458353298758,0.1885158830870629,0.5999134170139072,2,7,6,True,quantum_frames_v1.0
72,新聞標題,"中校偽造父親訃聞請假 被檢方起訴Colonel Fakes Father's Obituary, Faces Prosecution",24,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.2962739999999999,0.15262600000000007,0.009742239437999995,0.9182238168403144,0.00021269531249999986,0.3673533353298758,0.1885158830870629,0.5999209170139073,2,7,6,True,quantum_frames_v1.0
73,新聞標題,"內政部稱預算刪減恐影響施政，引輿論抨擊Ministry Warns Budget Cuts May Impact Policies, Faces Backlash",29,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.2962739999999999,0.15262600000000004,0.009742239437999999,0.9182238168403146,0.0003203613281250004,0.3673856351345633,0.1885158830870629,0.5999532168185948,2,7,6,True,quantum_frames_v1.0
74,新聞標題,前助理蘿拉反咬蔡阿嘎，控逃稅與非MIT商品英文Ex-Assistant Laura Accuses Tsai Aga of Tax Evasion and Fake MIT Products,37,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.00044067382812500036,0.3674217288845633,0.1885158830870629,0.5999893105685947,2,7,6,True,quantum_frames_v1.0
75,新聞標題,"趙露思罹失語症停工休養 引心理健康關注Zhao Lusi Faces Aphasia, Sparks Mental Health Awareness",26,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000015,0.15262600000000007,0.009742239438000002,0.9182238168403144,0.0002673828124999997,0.3673697415798758,0.1885158830870629,0.5999373232639071,2,7,6,True,quantum_frames_v1.0
76,新聞標題,高鐵南延屏東 高雄方案啟動經濟新章HSR Extension to Pingtung: Kaohsiung Plan Launches,22,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00021918945312500004,0.3673552835720633,0.1885158830870629,0.5999228652560947,2,7,6,True,quantum_frames_v1.0
77,新聞標題,柯文哲3000萬交保 北檢不滿將抗告Ko Wen-je Released on $3 Million Bail; Prosecutors to Appeal,31,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.05,normal,0,0.9182238168403145,0.2962739999999999,0.15262600000000007,0.009742239437999997,0.9182238168403144,0.00029707031249999954,0.3673786478298758,0.1885158830870629,0.5999462295139072,2,7,6,True,quantum_frames_v1.0
78,新聞標題,113學年大專註冊率公布！9校低於六成University Enrollment Rates: 9 Schools Below 60%,27,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00021918945312500004,0.3673552835720633,0.1885158830870629,0.5999228652560947,2,7,6,True,quantum_frames_v1.0
79,新聞標題,hMPV疫情升溫：高危群體需警惕，專家籲科學防疫Rising hMPV Cases: Experts Urge Caution and Prevention,28,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.2962739999999999,0.15262600000000007,0.009742239437999997,0.9182238168403144,0.00029707031249999954,0.3673786478298758,0.1885158830870629,0.5999462295139072,2,7,6,True,quantum_frames_v1.0
80,新聞標題,北檢起訴柯文哲：求刑28年半Ko Wen-je Indicted: 28 Years Sought,22,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000004,0.15262600000000012,0.009742239438000002,0.9182238168403144,0.00011723632812499998,0.3673246976345633,0.1885158830870629,0.5998922793185947,2,7,6,True,quantum_frames_v1.0
81,新聞標題,大法官提名衝擊司法信任 Judicial Nomination Standoff,11,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239437999997,0.9182238168403143,7.8125e-05,0.3673129642361258,0.1885158830870629,0.5998805459201572,2,7,6,True,quantum_frames_v1.0
82,新聞標題,長照負擔沉重 弒親案震驚社會Family Burden Sparks Shocking Murder Case,20,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.05,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.0001477050781250002,0.3673338382595633,0.1885158830870629,0.5999014199435947,2,7,6,True,quantum_frames_v1.0
83,新聞標題,北市麥當勞性侵案 少女憂鬱輕生McDonald's Scandal: Teen Dies After Abuse,22,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00015312499999999978,0.3673354642361258,0.1885158830870629,0.5999030459201572,2,7,6,True,quantum_frames_v1.0
84,新聞標題,"三重老伯鬧跳蛙公車，全車延誤半小時Elderly Man Disrupts Bus, Delays Passengers",22,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000004,0.15262600000000004,0.009742239438,0.9182238168403144,0.0001757812500000003,0.3673422611111258,0.1885158830870629,0.5999098427951571,2,7,6,True,quantum_frames_v1.0
85,新聞標題,"卓揆：修法恐致中央救災無力""Premier Chuo Warns: Reform May Weaken Central Aid""",25,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239437999999,0.9182238168403144,0.00020000000000000033,0.3673495267361258,0.1885158830870629,0.5999171084201572,2,7,6,True,quantum_frames_v1.0
86,新聞標題,浮洲站驚魂：男子跳軌後奇蹟生還Miracle Escape: Man Survives Train Collision,21,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00016997070312500015,0.3673405179470633,0.1885158830870629,0.5999080996310947,2,7,6,True,quantum_frames_v1.0
87,新聞標題,立法院強行通過法案 賴清德批程序Legislature Passes Bills; Lai Criticizes Process,19,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239437999999,0.9182238168403144,0.00020000000000000033,0.3673495267361258,0.1885158830870629,0.5999171084201572,2,7,6,True,quantum_frames_v1.0
88,新聞標題,"台中倉庫火災：9死8傷 工安問題再揭危機Taiwan Warehouse Fire: 9 Dead, 8 Injured, Safety Issues Exposed",36,0.0,0.27881019486395553,0.960346226753624,0.33,0.33,0.34,0.0,0.7749999999999999,0.0,0.0,crisis_response,0,0.7698396985575482,0.15832218521929547,0.2905778147807046,0.0049436032947448244,0.7698396985575481,0.0006727539062499993,0.39813770559489425,0.388939741358882,0.5270061124945081,2,8,6,True,quantum_frames_v1.0
89,新聞標題,"台中網紅甜點店倒閉 老闆夫妻桃園身亡Popular Taichung Dessert Shop Closes, Owners Dead",24,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00021918945312500004,0.3673552835720633,0.1885158830870629,0.5999228652560947,2,7,6,True,quantum_frames_v1.0
90,新聞標題,"王義川倒水爭議爆發引發霸凌與政治攻防討論""Water Controversy Erupts in Parliament, Sparks Bullying and Political Debate""",32,0.0,0.2425356250363329,0.9701425001453319,0.33,0.33,0.34,0.0,0.8,0.0,0.0,normal,0,0.7495159484690023,0.15691497013912345,0.29198502986087665,0.005411086596199583,0.749515948469002,0.000937890625,0.3900877465751009,0.39260873299190024,0.5166423354498257,2,8,6,True,quantum_frames_v1.0
91,新聞標題,醫院麻疹群聚累計5例 疾管署強化防疫Hospital Measles Cluster Hits 5 Cases; CDC Tightens Measures,28,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.2962739999999999,0.15262600000000007,0.009742239437999997,0.9182238168403144,0.00029707031249999954,0.3673786478298758,0.1885158830870629,0.5999462295139072,2,7,6,True,quantum_frames_v1.0
92,新聞標題,"《零日攻擊》補助1.1億引爭議，程序正義惹議""Zero Day Attack"" Receives $1.13B, Sparks Debate",29,0.0,0.2425356250363329,0.9701425001453319,0.33,0.33,0.34,0.0,0.8,0.0,0.0,normal,0,0.7495159484690024,0.1569149701391234,0.29198502986087654,0.005411086596199581,0.7495159484690023,0.0004785156249999997,0.3899499340751009,0.39260873299190024,0.5165045229498259,2,8,6,True,quantum_frames_v1.0
93,新聞標題,"「蓋錯選票？黃珊珊事件引發政治角力討論」""Voting Mistake? Shan-Shan Huang Incident Ignites Political Tug-of-War Debate""",39,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,crisis_response,0,0.9182238168403143,0.29627400000000015,0.15262600000000012,0.009742239438000004,0.9182238168403144,0.0004689453125,0.3674302103298758,0.18851588308706288,0.5999977920139072,2,7,6,True,quantum_frames_v1.0
94,新聞標題,"「三台人遭捕 羅文嘉促雙城論壇關注」""Taiwanese Detained: Lo Calls for Forum Action""",27,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00020629882812499972,0.3673514163845633,0.1885158830870629,0.5999189980685947,2,7,6,True,quantum_frames_v1.0
95,新聞標題,農業專才誤入歧途非法種植大麻市值2850萬$28.5M Cannabis Operation Exposed,19,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262599999999998,0.009742239437999997,0.9182238168403144,0.0001423828125000001,0.3673322415798758,0.1885158830870629,0.5998998232639072,2,7,6,True,quantum_frames_v1.0
96,新聞標題,關稅歸零爭議：國產車工業面臨存亡考驗Zero Tariff Debate: Taiwan’s Domestic Car Industry Faces Survival Challenge,31,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403147,0.2962739999999999,0.15262599999999998,0.009742239437999994,0.9182238168403144,0.00042231445312500016,0.3674162210720634,0.18851588308706296,0.5999838027560946,2,7,6,True,quantum_frames_v1.0
97,新聞標題,高鐵自由座規則引熱議，單人乘客感不公平Taiwan's High-Speed Rail Seat Policy Sparks Debate on Fairness,31,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.2962739999999999,0.15262600000000004,0.009742239437999999,0.9182238168403146,0.0003203613281250004,0.3673856351345633,0.1885158830870629,0.5999532168185948,2,7,6,True,quantum_frames_v1.0
98,新聞標題,黑熊學院使用陸製無人機引爭議，Black Bear Academy Apologizes for Using Chinese-Made Drone,29,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0002602050781250004,0.3673675882595633,0.1885158830870629,0.5999351699435946,2,7,6,True,quantum_frames_v1.0
99,新聞標題,北科大亮刀事件 校方展開輔導調查Knife Incident at NTUT: Counseling and Probe Begin,24,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,crisis_response,0,0.9182238168403145,0.2962739999999999,0.15262600000000007,0.009742239437999995,0.9182238168403144,0.00021269531249999986,0.3673533353298758,0.1885158830870629,0.5999209170139073,2,7,6,True,quantum_frames_v1.0
100,新聞標題,台中婦人慘遭詐騙7300萬 地面師手法真實上演Taiwan Woman Scammed of NT$73M in 'Master Fraud' Plot,33,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000007,0.009742239437999999,0.9182238168403144,0.00028203124999999995,0.3673741361111258,0.1885158830870629,0.5999417177951571,2,7,6,True,quantum_frames_v1.0
101,新聞標題,「凍結預算50%」黃國昌批台糖追討不力 引發朝野激辯Taiwan Sugar Corporation Faces Scrutiny Over Slow Debt Recovery Process,33,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000004,0.15262600000000018,0.009742239438000004,0.9182238168403146,0.0004594238281249998,0.3674273538845633,0.1885158830870629,0.5999949355685948,2,7,6,True,quantum_frames_v1.0
102,新聞標題,陳彥翔縱火案死刑改判無期 引發社會高度爭議Chen Arson Case Reduced to Life,22,0.0,0.2425356250363329,0.9701425001453319,0.33,0.33,0.34,0.0,0.8,0.0,0.05,normal,0,0.7495159484690023,0.15691497013912342,0.2919850298608767,0.005411086596199583,0.7495159484690022,0.0002640624999999997,0.38988559813760093,0.39260873299190024,0.5164401870123257,2,8,6,True,quantum_frames_v1.0
103,新聞標題,台南御珍坊愛心餐喊停：濫用行為讓善意初衷失焦Tainan's Yuzhenfang Halts Charity Meals: Misuse of Kindness Sparks Controversy,33,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0004882812500000007,0.3674360111111258,0.1885158830870629,0.6000035927951571,2,7,6,True,quantum_frames_v1.0
104,新聞標題,"新北88會館案嫌犯出境引爭議：司法效能再遭質疑Suspect in New Taipei 88 Club Case Flees Abroad, Sparking Judicial Criticism",35,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.05,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0004785644531250003,0.3674330960720633,0.1885158830870629,0.6000006777560947,2,7,6,True,quantum_frames_v1.0
105,新聞標題,高鐵潑水糾紛引騷動 母子與藍衣女子和解Water Dispute on Taiwan HSR Settled Peacefully,23,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00020629882812499972,0.3673514163845633,0.1885158830870629,0.5999189980685947,2,7,6,True,quantum_frames_v1.0
106,新聞標題,"「內湖雙屍命案揭投資詐騙黑幕，檢警持續偵辦」""Neihu Double Murder Unveils Investment Fraud Scandal, Investigation Underway""",33,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0004882812500000007,0.3674360111111258,0.1885158830870629,0.6000035927951571,2,7,6,True,quantum_frames_v1.0
107,新聞標題,"台北醫美事故掀麻醉爭議」""Taipei Aesthetic Incident Spurs Anesthesia Debate""",20,0.0,0.2425356250363329,0.9701425001453319,0.33,0.33,0.34,0.0,0.8,0.0,0.0,normal,0,0.749515948469002,0.15691497013912345,0.2919850298608767,0.005411086596199584,0.7495159484690024,0.0003875976562500002,0.38992265868447584,0.39260873299190024,0.5164772475592009,2,8,6,True,quantum_frames_v1.0
108,新聞標題,民眾黨遊行：捍衛勞工權益TPP March: Advocating Labor Rights,16,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403147,0.2962739999999998,0.15262599999999998,0.00974223943799999,0.9182238168403144,0.0001033203125000002,0.36732052282987593,0.18851588308706296,0.5998881045139073,2,7,6,True,quantum_frames_v1.0
109,新聞標題,"台鐵高層共識營專業訓練還是豪華旅遊？""Taiwan Railways Leadership Workshop: Professional Training or Luxurious Getaway?""",29,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403145,0.29627400000000004,0.15262600000000004,0.009742239437999999,0.9182238168403144,0.0004882812500000007,0.3674360111111258,0.1885158830870629,0.6000035927951571,2,7,6,True,quantum_frames_v1.0
110,新聞標題,"馬來西亞自動通關系統遮蓋中華民國國旗引爭議」""Malaysia Covers ROC Flag, Sparks Debate""",25,0.0,1.0,0.0,0.33,0.33,0.34,0.0,0.0,0.0,0.0,normal,0,0.9182238168403144,0.29627400000000004,0.15262600000000007,0.009742239438,0.9182238168403144,0.00019379882812500015,0.3673476663845633,0.1885158830870629,0.5999152480685946,2,7,6,True,quantum_frames_v1.0
111,新聞標題,代理孕母爭議：立院審法 社會分歧Surrogacy Debate Sparks Division in Taiwan,20,0.0,0.2425356250363329,0.9701425001453319,0.33,0.33,0.34,0.0,0.8,0.0,0.05,normal,0,0.7495159484690023,0.15691497013912345,0.2919850298608767,0.005411086596199583,0.749515948469002,0.00032851562500000003,0.38990493407510085,0.39260873299190024,0.5164595229498257,2,8,6,True,quantum_frames_v1.0
112,新聞標題,虛幣專家枉死車禍，警界洩密爭議Crypto Expert's Tragic Death Sparks Controversy,21,0.0,0.2425356250363329,0.9701425001453319,0.33,0.33,0.34,0.0,0.8,0.0,0.0,normal,0,0.7495159484690023,0.1569149701391234,0.29198502986087654,0.005411086596199582,0.7495159484690023,0.00037539062499999996,0.3899189965751009,0.39260873299190024,0.5164735854498258,2,8,6,True,quantum_frames_v1.0
113,新聞標題,"民進黨發文引南韓戒嚴爭議，國際批評DPP Post Sparks Martial Law Debate, Criticism Grows",25,0.0,0.27146016502180614,0.9624496759864037,0.33,0.33,0.34,0.0,0.78,0.0,0.0,normal,0,0.765833810140213,0.15802002894390513,0.29087997105609487,0.005034221331149994,0.765833810140213,0.00045156250000000047,0.39646899280608516,0.3896838726936176,0.5248763796088876,2,8,6,True,quantum_frames_v1.0
